customer_id,total_revenue,total_transactions,total_quantity,avg_transaction_value,customer_segment,frequency_group
47en48ny,2.83,1,1,2.83,Low Value,One-time (1)
eyuhnfp0,2.83,1,1,2.83,Low Value,One-time (1)
o5jtb2eb,2.83,1,1,2.83,Low Value,One-time (1)
yrolwoft,2.83,1,1,2.83,Low Value,One-time (1)
avde9ol1,2.83,1,1,2.83,Low Value,One-time (1)
dp2du84q,2.83,1,1,2.83,Low Value,One-time (1)
uq7xb71h,2.83,1,1,2.83,Low Value,One-time (1)
tgkykxf5,2.83,1,1,2.83,Low Value,One-time (1)
tsc6ksig,2.83,1,1,2.83,Low Value,One-time (1)
4eohjxvp,2.83,1,1,2.83,Low Value,One-time (1)
j7meb5jt,2.83,1,1,2.83,Low Value,One-time (1)
c8lfkv9z,2.83,1,1,2.83,Low Value,One-time (1)
wqlgm4cu,2.83,1,1,2.83,Low Value,One-time (1)
uojbu87t,2.83,1,1,2.83,Low Value,One-time (1)
vjbu2uin,2.83,1,1,2.83,Low Value,One-time (1)
0n51ekjg,2.83,1,1,2.83,Low Value,One-time (1)
5rdqv62o,2.83,1,1,2.83,Low Value,One-time (1)
93oawqyy,2.83,1,1,2.83,Low Value,One-time (1)
ve90o331,2.83,1,1,2.83,Low Value,One-time (1)
4hx1cfjt,2.83,1,1,2.83,Low Value,One-time (1)
eg3jebgf,2.83,1,1,2.83,Low Value,One-time (1)
1svqbx0e,2.83,1,1,2.83,Low Value,One-time (1)
befrdv64,2.83,1,1,2.83,Low Value,One-time (1)
s53de0zk,2.83,1,1,2.83,Low Value,One-time (1)
dnxwxhi1,2.83,1,1,2.83,Low Value,One-time (1)
9lvim9yu,2.83,1,1,2.83,Low Value,One-time (1)
sk4aexvt,2.83,1,1,2.83,Low Value,One-time (1)
bghzeb67,2.83,1,1,2.83,Low Value,One-time (1)
0q96nlac,2.83,1,1,2.83,Low Value,One-time (1)
cyouv5zs,2.83,1,1,2.83,Low Value,One-time (1)
t7g9o17k,2.83,1,1,2.83,Low Value,One-time (1)
s8qwepb5,2.83,1,1,2.83,Low Value,One-time (1)
y7h789a6,2.83,1,1,2.83,Low Value,One-time (1)
6jheprzx,2.83,1,1,2.83,Low Value,One-time (1)
nz95cte6,2.83,1,1,2.83,Low Value,One-time (1)
t7dx895s,2.83,1,1,2.83,Low Value,One-time (1)
xk4dw6ud,2.83,1,1,2.83,Low Value,One-time (1)
fxp3v4aw,2.83,1,1,2.83,Low Value,One-time (1)
4hrtaonm,2.82,1,1,2.82,Low Value,One-time (1)
897yam1f,2.82,1,1,2.82,Low Value,One-time (1)
xhfqyyyi,2.82,1,1,2.82,Low Value,One-time (1)
1uwqpwm2,2.82,1,1,2.82,Low Value,One-time (1)
pepyts91,2.82,1,1,2.82,Low Value,One-time (1)
mbi4opra,2.82,1,1,2.82,Low Value,One-time (1)
zwkhcu9s,2.82,1,1,2.82,Low Value,One-time (1)
4schaezg,2.82,1,1,2.82,Low Value,One-time (1)
sxk16tx7,2.82,1,1,2.82,Low Value,One-time (1)
doxof2lw,2.82,1,1,2.82,Low Value,One-time (1)
d21fqxbg,2.82,1,1,2.82,Low Value,One-time (1)
zp6mt8dl,2.82,1,1,2.82,Low Value,One-time (1)
vxemchqm,2.82,1,1,2.82,Low Value,One-time (1)
i6zq2c66,2.82,1,1,2.82,Low Value,One-time (1)
s1l2wdws,2.82,1,1,2.82,Low Value,One-time (1)
pomyo1w1,2.82,1,1,2.82,Low Value,One-time (1)
m8w1gyt9,2.82,1,1,2.82,Low Value,One-time (1)
o8tmmrc4,2.82,1,1,2.82,Low Value,One-time (1)
fya8o62a,2.82,1,1,2.82,Low Value,One-time (1)
zj9qxcvl,2.82,1,1,2.82,Low Value,One-time (1)
dpv1iw6b,2.82,1,1,2.82,Low Value,One-time (1)
23egtyn6,2.82,1,1,2.82,Low Value,One-time (1)
dkomfhfa,2.82,1,1,2.82,Low Value,One-time (1)
lter3gv3,2.82,1,1,2.82,Low Value,One-time (1)
mda4cy4r,2.82,1,1,2.82,Low Value,One-time (1)
yhuiytcw,2.82,1,1,2.82,Low Value,One-time (1)
9t3g47og,2.82,1,1,2.82,Low Value,One-time (1)
bp8799fd,2.82,1,1,2.82,Low Value,One-time (1)
2jq0dg67,2.82,1,1,2.82,Low Value,One-time (1)
snw6i51w,2.82,1,1,2.82,Low Value,One-time (1)
m725a2sm,2.82,1,1,2.82,Low Value,One-time (1)
rfkyfjz7,2.82,1,1,2.82,Low Value,One-time (1)
sogq2pv7,2.82,1,1,2.82,Low Value,One-time (1)
jucjzyu4,2.82,1,1,2.82,Low Value,One-time (1)
rjp8ww1p,2.82,1,1,2.82,Low Value,One-time (1)
1qu880w3,2.82,1,1,2.82,Low Value,One-time (1)
clqmgu3s,2.82,1,1,2.82,Low Value,One-time (1)
lqtfgv5q,2.82,1,1,2.82,Low Value,One-time (1)
p0tzxq5e,2.82,1,1,2.82,Low Value,One-time (1)
gymi88fh,2.82,1,1,2.82,Low Value,One-time (1)
d4tby44i,2.82,1,1,2.82,Low Value,One-time (1)
7n5ir9nc,2.82,1,1,2.82,Low Value,One-time (1)
4k7qvjoz,2.82,1,1,2.82,Low Value,One-time (1)
0coi500f,2.82,1,1,2.82,Low Value,One-time (1)
qt2k27tj,2.82,1,1,2.82,Low Value,One-time (1)
0z5env8f,2.82,1,1,2.82,Low Value,One-time (1)
etikbnpy,2.82,1,1,2.82,Low Value,One-time (1)
h7lph6a3,2.82,1,1,2.82,Low Value,One-time (1)
ttbhg7ub,2.82,1,1,2.82,Low Value,One-time (1)
254pp232,2.82,1,1,2.82,Low Value,One-time (1)
tknxouc3,2.82,1,1,2.82,Low Value,One-time (1)
sagwwrqj,2.82,1,1,2.82,Low Value,One-time (1)
tjrqyafv,2.82,1,1,2.82,Low Value,One-time (1)
vq41herc,2.82,1,1,2.82,Low Value,One-time (1)
a0bn977j,2.82,1,1,2.82,Low Value,One-time (1)
cisjq5lt,2.81,1,1,2.81,Low Value,One-time (1)
rq2we1x2,2.81,1,1,2.81,Low Value,One-time (1)
ikhnhxvk,2.81,1,1,2.81,Low Value,One-time (1)
b84dvrmv,2.81,1,1,2.81,Low Value,One-time (1)
uw4qwoaj,2.81,1,1,2.81,Low Value,One-time (1)
wx4oouyj,2.81,1,1,2.81,Low Value,One-time (1)
qixe2bqd,2.81,1,1,2.81,Low Value,One-time (1)
xkbfuhnp,2.81,1,1,2.81,Low Value,One-time (1)
8rwbw1xh,2.81,1,1,2.81,Low Value,One-time (1)
oidm7urq,2.81,1,1,2.81,Low Value,One-time (1)
mvllmbof,2.81,1,1,2.81,Low Value,One-time (1)
61zqb3xi,2.81,1,1,2.81,Low Value,One-time (1)
ry1ytdyx,2.81,1,1,2.81,Low Value,One-time (1)
opacs9m4,2.81,1,1,2.81,Low Value,One-time (1)
gqwxq825,2.81,1,1,2.81,Low Value,One-time (1)
pwu6kjnk,2.81,1,1,2.81,Low Value,One-time (1)
54jwhyx8,2.81,1,1,2.81,Low Value,One-time (1)
6uzsn67a,2.81,1,1,2.81,Low Value,One-time (1)
yir2vcol,2.81,1,1,2.81,Low Value,One-time (1)
uzv4r22j,2.81,1,1,2.81,Low Value,One-time (1)
xyoes0kk,2.81,1,1,2.81,Low Value,One-time (1)
kbkcvtuh,2.81,1,1,2.81,Low Value,One-time (1)
imzbxijd,2.81,1,1,2.81,Low Value,One-time (1)
ymbkuih3,2.81,1,1,2.81,Low Value,One-time (1)
f62udejl,2.81,1,1,2.81,Low Value,One-time (1)
ec5e5ehw,2.81,1,1,2.81,Low Value,One-time (1)
qz9mrp3v,2.81,1,1,2.81,Low Value,One-time (1)
pc7k2i00,2.81,1,1,2.81,Low Value,One-time (1)
v0e3m23y,2.81,1,1,2.81,Low Value,One-time (1)
mlayw7rt,2.81,1,1,2.81,Low Value,One-time (1)
sxfedbd8,2.81,1,1,2.81,Low Value,One-time (1)
0kt5f3qv,2.81,1,1,2.81,Low Value,One-time (1)
jbq68lsj,2.81,1,1,2.81,Low Value,One-time (1)
3qwo95n4,2.8,1,1,2.8,Low Value,One-time (1)
ql3dy1jo,2.8,1,1,2.8,Low Value,One-time (1)
9edgnyig,2.8,1,1,2.8,Low Value,One-time (1)
o0g4udnr,2.8,1,1,2.8,Low Value,One-time (1)
r8ud6cgf,2.8,1,1,2.8,Low Value,One-time (1)
djj254nn,2.8,1,1,2.8,Low Value,One-time (1)
88bqzh6n,2.8,1,1,2.8,Low Value,One-time (1)
bx5jrbwy,2.8,1,1,2.8,Low Value,One-time (1)
y1hi1624,2.8,1,1,2.8,Low Value,One-time (1)
onamop6o,2.8,1,1,2.8,Low Value,One-time (1)
yxhrcmpz,2.8,1,1,2.8,Low Value,One-time (1)
y611vhoh,2.8,1,1,2.8,Low Value,One-time (1)
8tub2epg,2.8,1,1,2.8,Low Value,One-time (1)
rl8nijhl,2.8,1,1,2.8,Low Value,One-time (1)
2n94ftph,2.8,1,1,2.8,Low Value,One-time (1)
ffwp7g76,2.8,1,1,2.8,Low Value,One-time (1)
edz7toxm,2.8,1,1,2.8,Low Value,One-time (1)
4ztlfazd,2.8,1,1,2.8,Low Value,One-time (1)
vjn1dwu1,2.8,1,1,2.8,Low Value,One-time (1)
v0fjpsnn,2.8,1,1,2.8,Low Value,One-time (1)
riozmmp8,2.8,1,1,2.8,Low Value,One-time (1)
oc20l86m,2.8,1,1,2.8,Low Value,One-time (1)
8bz5n293,2.79,1,1,2.79,Low Value,One-time (1)
6fmxc7wq,2.79,1,1,2.79,Low Value,One-time (1)
wm9q7ftm,2.79,1,1,2.79,Low Value,One-time (1)
k6ko3b7b,2.78,1,1,2.78,Low Value,One-time (1)
02m2j0dt,2.78,1,1,2.78,Low Value,One-time (1)
g0fh9t4n,2.78,1,1,2.78,Low Value,One-time (1)
u0mmwihv,2.77,1,1,2.77,Low Value,One-time (1)
c1hcst62,2.77,1,1,2.77,Low Value,One-time (1)
6h17ff4x,2.77,1,1,2.77,Low Value,One-time (1)
b4zvs9yi,2.77,1,1,2.77,Low Value,One-time (1)
y6nz8x24,2.76,1,1,2.76,Low Value,One-time (1)
sylptw6g,2.76,1,1,2.76,Low Value,One-time (1)
gawsm549,2.76,1,1,2.76,Low Value,One-time (1)
lrhq36lb,2.76,1,1,2.76,Low Value,One-time (1)
ef26fu3y,2.76,1,1,2.76,Low Value,One-time (1)
iuds6u9e,2.76,1,1,2.76,Low Value,One-time (1)
w5rw0taz,2.76,1,1,2.76,Low Value,One-time (1)
69staaes,2.76,1,1,2.76,Low Value,One-time (1)
2oyjo8ht,2.76,1,1,2.76,Low Value,One-time (1)
g9b3gp3q,2.76,1,1,2.76,Low Value,One-time (1)
83h7asqb,2.76,1,1,2.76,Low Value,One-time (1)
xgdpi1bh,2.76,1,1,2.76,Low Value,One-time (1)
kgrcynev,2.76,1,1,2.76,Low Value,One-time (1)
1e90p8qt,2.76,1,1,2.76,Low Value,One-time (1)
sebc9b6c,2.76,1,1,2.76,Low Value,One-time (1)
xx97wu3l,2.76,1,1,2.76,Low Value,One-time (1)
6ij75pbu,2.76,1,1,2.76,Low Value,One-time (1)
0ryi98gr,2.76,1,1,2.76,Low Value,One-time (1)
5e51h3wq,2.76,1,1,2.76,Low Value,One-time (1)
82ya4aaz,2.76,1,1,2.76,Low Value,One-time (1)
mbtbgjkw,2.76,1,1,2.76,Low Value,One-time (1)
4r3aset5,2.76,1,1,2.76,Low Value,One-time (1)
4rzd0ig1,2.76,1,1,2.76,Low Value,One-time (1)
cjg8vuaz,2.76,1,1,2.76,Low Value,One-time (1)
tnb4lvmg,2.76,1,1,2.76,Low Value,One-time (1)
n28h2rww,2.76,1,1,2.76,Low Value,One-time (1)
ca0x49dm,2.76,1,1,2.76,Low Value,One-time (1)
gs0do4hf,2.76,1,1,2.76,Low Value,One-time (1)
1a5fchwo,2.76,1,1,2.76,Low Value,One-time (1)
d5wdnpse,2.76,1,1,2.76,Low Value,One-time (1)
bj2n2t5q,2.76,1,1,2.76,Low Value,One-time (1)
n2zab1w0,2.76,1,1,2.76,Low Value,One-time (1)
iuvj2o0j,2.76,1,1,2.76,Low Value,One-time (1)
661s8ll1,2.76,1,1,2.76,Low Value,One-time (1)
uues90hn,2.76,1,1,2.76,Low Value,One-time (1)
8h006az2,2.76,1,1,2.76,Low Value,One-time (1)
8nq3zojz,2.76,1,1,2.76,Low Value,One-time (1)
21viv6z8,2.76,1,1,2.76,Low Value,One-time (1)
r25mdf7f,2.76,1,1,2.76,Low Value,One-time (1)
wjubom38,2.76,1,1,2.76,Low Value,One-time (1)
n371ydor,2.76,1,1,2.76,Low Value,One-time (1)
dxpc5f5m,2.76,1,1,2.76,Low Value,One-time (1)
3xlw0w3s,2.76,1,1,2.76,Low Value,One-time (1)
z0eryx85,2.76,1,1,2.76,Low Value,One-time (1)
qvjjash9,2.76,1,1,2.76,Low Value,One-time (1)
dag8s072,2.76,1,1,2.76,Low Value,One-time (1)
sp39tkj5,2.76,1,1,2.76,Low Value,One-time (1)
11ikx0rb,2.76,1,1,2.76,Low Value,One-time (1)
gjsf4g52,2.76,1,1,2.76,Low Value,One-time (1)
fqqzhqud,2.76,1,1,2.76,Low Value,One-time (1)
ig8cvcmw,2.76,1,1,2.76,Low Value,One-time (1)
e7zcytoq,2.76,1,1,2.76,Low Value,One-time (1)
g6ov7zrs,2.76,1,1,2.76,Low Value,One-time (1)
0xn1fn55,2.76,1,1,2.76,Low Value,One-time (1)
5pjvwozu,2.76,1,1,2.76,Low Value,One-time (1)
93j21ex4,2.76,1,1,2.76,Low Value,One-time (1)
z6e4ph7x,2.76,1,1,2.76,Low Value,One-time (1)
ij859o3q,2.76,1,1,2.76,Low Value,One-time (1)
ch0qtq6p,2.76,1,1,2.76,Low Value,One-time (1)
8zx637ig,2.76,1,1,2.76,Low Value,One-time (1)
zpgp5kyi,2.76,1,1,2.76,Low Value,One-time (1)
xfaymugr,2.76,1,1,2.76,Low Value,One-time (1)
of5mcrkd,2.76,1,1,2.76,Low Value,One-time (1)
30nky93v,2.76,1,1,2.76,Low Value,One-time (1)
a8xb7mzl,2.76,1,1,2.76,Low Value,One-time (1)
iwpghx7y,2.76,1,1,2.76,Low Value,One-time (1)
rq881s6x,2.76,1,1,2.76,Low Value,One-time (1)
qv2u6t8k,2.76,1,1,2.76,Low Value,One-time (1)
nqo6gi1s,2.76,1,1,2.76,Low Value,One-time (1)
l4620r8a,2.76,1,1,2.76,Low Value,One-time (1)
k192mzhg,2.76,1,1,2.76,Low Value,One-time (1)
fw2vefnf,2.76,1,1,2.76,Low Value,One-time (1)
jx0exnnl,2.76,1,1,2.76,Low Value,One-time (1)
7pqc4ps8,2.76,1,1,2.76,Low Value,One-time (1)
xkmkt642,2.76,1,1,2.76,Low Value,One-time (1)
hzaq24xm,2.76,1,1,2.76,Low Value,One-time (1)
ctwpludo,2.76,1,1,2.76,Low Value,One-time (1)
lns1465k,2.76,1,1,2.76,Low Value,One-time (1)
7pp1pdvr,2.76,1,1,2.76,Low Value,One-time (1)
c7oit17j,2.75,1,1,2.75,Low Value,One-time (1)
ap6w4gz0,2.75,1,1,2.75,Low Value,One-time (1)
20h1yn8k,2.75,1,1,2.75,Low Value,One-time (1)
q882pa3g,2.75,1,1,2.75,Low Value,One-time (1)
2p1vtyw0,2.75,1,1,2.75,Low Value,One-time (1)
a1h023pe,2.75,1,1,2.75,Low Value,One-time (1)
ax2k9836,2.75,1,1,2.75,Low Value,One-time (1)
vysdzf3y,2.75,1,1,2.75,Low Value,One-time (1)
qaj454cg,2.75,1,1,2.75,Low Value,One-time (1)
vqf38shx,2.75,1,1,2.75,Low Value,One-time (1)
hcmbvf71,2.75,1,1,2.75,Low Value,One-time (1)
f6kfezy5,2.75,1,1,2.75,Low Value,One-time (1)
qilyfjoj,2.75,1,1,2.75,Low Value,One-time (1)
qexapywu,2.75,1,1,2.75,Low Value,One-time (1)
ql5zqbli,2.75,1,1,2.75,Low Value,One-time (1)
0xkny2yv,2.75,1,1,2.75,Low Value,One-time (1)
wrhrcj57,2.75,1,1,2.75,Low Value,One-time (1)
gum5xdwk,2.75,1,1,2.75,Low Value,One-time (1)
a66y6flk,2.75,1,1,2.75,Low Value,One-time (1)
evy5f2dh,2.75,1,1,2.75,Low Value,One-time (1)
obnmkukq,2.75,1,1,2.75,Low Value,One-time (1)
i9yt4s85,2.75,1,1,2.75,Low Value,One-time (1)
ihikwepd,2.75,1,1,2.75,Low Value,One-time (1)
haoyyk0k,2.75,1,1,2.75,Low Value,One-time (1)
9vzp6iuu,2.75,1,1,2.75,Low Value,One-time (1)
6rwzyf1a,2.75,1,1,2.75,Low Value,One-time (1)
wn6r9bww,2.75,1,1,2.75,Low Value,One-time (1)
hcvyq987,2.75,1,1,2.75,Low Value,One-time (1)
23wx2kwj,2.75,1,1,2.75,Low Value,One-time (1)
whz2p604,2.75,1,1,2.75,Low Value,One-time (1)
5uiyty94,2.75,1,1,2.75,Low Value,One-time (1)
abhqxqw3,2.75,1,1,2.75,Low Value,One-time (1)
fnam6cc0,2.75,1,1,2.75,Low Value,One-time (1)
k16emtkp,2.75,1,1,2.75,Low Value,One-time (1)
x05zf2id,2.75,1,1,2.75,Low Value,One-time (1)
7vtp7c05,2.75,1,1,2.75,Low Value,One-time (1)
fv7yg5e2,2.75,1,1,2.75,Low Value,One-time (1)
zsj4hx0h,2.75,1,1,2.75,Low Value,One-time (1)
s4vocelp,2.75,1,1,2.75,Low Value,One-time (1)
q15gm09y,2.75,1,1,2.75,Low Value,One-time (1)
8umlglh5,2.75,1,1,2.75,Low Value,One-time (1)
5r5d7v6k,2.75,1,1,2.75,Low Value,One-time (1)
xwe8en3x,2.75,1,1,2.75,Low Value,One-time (1)
r4k2vlba,2.75,1,1,2.75,Low Value,One-time (1)
sag3q47v,2.75,1,1,2.75,Low Value,One-time (1)
r3z3yp7k,2.75,1,1,2.75,Low Value,One-time (1)
tnx29099,2.75,1,1,2.75,Low Value,One-time (1)
nqvpt8wd,2.75,1,1,2.75,Low Value,One-time (1)
gmwjvspn,2.75,1,1,2.75,Low Value,One-time (1)
3juyt82z,2.75,1,1,2.75,Low Value,One-time (1)
4n5b3xwo,2.75,1,1,2.75,Low Value,One-time (1)
54umy5en,2.75,1,1,2.75,Low Value,One-time (1)
1orndoqk,2.75,1,1,2.75,Low Value,One-time (1)
b5fbah2a,2.75,1,1,2.75,Low Value,One-time (1)
jz27iwlq,2.75,1,1,2.75,Low Value,One-time (1)
7m4akgxh,2.75,1,1,2.75,Low Value,One-time (1)
xzecjwhb,2.75,1,1,2.75,Low Value,One-time (1)
7tr6hdt6,2.75,1,1,2.75,Low Value,One-time (1)
xrzi3a8j,2.75,1,1,2.75,Low Value,One-time (1)
3e31lq4j,2.75,1,1,2.75,Low Value,One-time (1)
xsd92qr0,2.75,1,1,2.75,Low Value,One-time (1)
bqd321sc,2.75,1,1,2.75,Low Value,One-time (1)
9al3shcp,2.75,1,1,2.75,Low Value,One-time (1)
ug58drtd,2.75,1,1,2.75,Low Value,One-time (1)
e5ncr8hv,2.75,1,1,2.75,Low Value,One-time (1)
9ensmb76,2.75,1,1,2.75,Low Value,One-time (1)
tfhp0e33,2.75,1,1,2.75,Low Value,One-time (1)
5qxe3cym,2.75,1,1,2.75,Low Value,One-time (1)
pzijke9a,2.75,1,1,2.75,Low Value,One-time (1)
xgggj8wv,2.75,1,1,2.75,Low Value,One-time (1)
dp52ixbd,2.75,1,1,2.75,Low Value,One-time (1)
v1tchuhx,2.75,1,1,2.75,Low Value,One-time (1)
9o88gxys,2.75,1,1,2.75,Low Value,One-time (1)
30v4pzor,2.75,1,1,2.75,Low Value,One-time (1)
2w0ni3ht,2.75,1,1,2.75,Low Value,One-time (1)
lhazapim,2.75,1,1,2.75,Low Value,One-time (1)
0mxt0tst,2.75,1,1,2.75,Low Value,One-time (1)
87tslds8,2.75,1,1,2.75,Low Value,One-time (1)
dg3c6sci,2.75,1,1,2.75,Low Value,One-time (1)
c8f9youm,2.75,1,1,2.75,Low Value,One-time (1)
akab93b2,2.74,1,1,2.74,Low Value,One-time (1)
zlmyqhkt,2.74,1,1,2.74,Low Value,One-time (1)
1fh9w7du,2.74,1,1,2.74,Low Value,One-time (1)
fqk47abp,2.74,1,1,2.74,Low Value,One-time (1)
y5eg8qb2,2.74,1,1,2.74,Low Value,One-time (1)
llxpjq1k,2.74,1,1,2.74,Low Value,One-time (1)
6meqq7ut,2.74,1,1,2.74,Low Value,One-time (1)
isetuk1o,2.74,1,1,2.74,Low Value,One-time (1)
up6kfgx2,2.74,1,1,2.74,Low Value,One-time (1)
tbkc8v3l,2.74,1,1,2.74,Low Value,One-time (1)
i94r8g23,2.74,1,1,2.74,Low Value,One-time (1)
rjah6bb2,2.74,1,1,2.74,Low Value,One-time (1)
1q6l8nae,2.74,1,1,2.74,Low Value,One-time (1)
i9d4x05h,2.74,1,1,2.74,Low Value,One-time (1)
nvbhkpok,2.74,1,1,2.74,Low Value,One-time (1)
0wmw08ts,2.74,1,1,2.74,Low Value,One-time (1)
6squfd0t,2.74,1,1,2.74,Low Value,One-time (1)
p0atphw2,2.74,1,1,2.74,Low Value,One-time (1)
er5y5esz,2.74,1,1,2.74,Low Value,One-time (1)
qiyfrwsk,2.74,1,1,2.74,Low Value,One-time (1)
9cyclf2m,2.74,1,1,2.74,Low Value,One-time (1)
dlincamc,2.74,1,1,2.74,Low Value,One-time (1)
oby3jhpk,2.74,1,1,2.74,Low Value,One-time (1)
1wr0n7xt,2.74,1,1,2.74,Low Value,One-time (1)
54h7g63t,2.74,1,1,2.74,Low Value,One-time (1)
8z2veqnv,2.74,1,1,2.74,Low Value,One-time (1)
gbqd5nxa,2.74,1,1,2.74,Low Value,One-time (1)
w2eowlcf,2.74,1,1,2.74,Low Value,One-time (1)
536ycxl0,2.74,1,1,2.74,Low Value,One-time (1)
iyfbbtcq,2.74,1,1,2.74,Low Value,One-time (1)
kpwo8j6o,2.74,1,1,2.74,Low Value,One-time (1)
ngyr0g05,2.74,1,1,2.74,Low Value,One-time (1)
gxglnvqk,2.74,1,1,2.74,Low Value,One-time (1)
2gilabcc,2.74,1,1,2.74,Low Value,One-time (1)
xf1pi2oo,2.74,1,1,2.74,Low Value,One-time (1)
i5gn3zkc,2.74,1,1,2.74,Low Value,One-time (1)
kj1peva8,2.74,1,1,2.74,Low Value,One-time (1)
iw4zltx3,2.74,1,1,2.74,Low Value,One-time (1)
hhjo8ml7,2.74,1,1,2.74,Low Value,One-time (1)
5f24271m,2.74,1,1,2.74,Low Value,One-time (1)
onrlj63s,2.74,1,1,2.74,Low Value,One-time (1)
z3fjdgot,2.74,1,1,2.74,Low Value,One-time (1)
m261l074,2.74,1,1,2.74,Low Value,One-time (1)
t2pnjka3,2.73,1,1,2.73,Low Value,One-time (1)
w48u15co,2.73,1,1,2.73,Low Value,One-time (1)
x4254ptz,2.73,1,1,2.73,Low Value,One-time (1)
m8t47l2v,2.73,1,1,2.73,Low Value,One-time (1)
nm8tq0ta,2.73,1,1,2.73,Low Value,One-time (1)
wk8ao36n,2.73,1,1,2.73,Low Value,One-time (1)
ufw4my2z,2.73,1,1,2.73,Low Value,One-time (1)
15lyjs86,2.73,1,1,2.73,Low Value,One-time (1)
0875qmdk,2.73,1,1,2.73,Low Value,One-time (1)
zox30y1x,2.73,1,1,2.73,Low Value,One-time (1)
sf81dy2l,2.73,1,1,2.73,Low Value,One-time (1)
npix3l5d,2.73,1,1,2.73,Low Value,One-time (1)
ui02klot,2.73,1,1,2.73,Low Value,One-time (1)
guywvo83,2.73,1,1,2.73,Low Value,One-time (1)
7ooijeo3,2.73,1,1,2.73,Low Value,One-time (1)
9yog3rto,2.73,1,1,2.73,Low Value,One-time (1)
exuzvety,2.73,1,1,2.73,Low Value,One-time (1)
bv2j3t4h,2.73,1,1,2.73,Low Value,One-time (1)
sky9cyzz,2.73,1,1,2.73,Low Value,One-time (1)
lk43bh12,2.73,1,1,2.73,Low Value,One-time (1)
kd8cgva4,2.73,1,1,2.73,Low Value,One-time (1)
93jvmyfh,2.73,1,1,2.73,Low Value,One-time (1)
ot2cznpp,2.73,1,1,2.73,Low Value,One-time (1)
zmasg9i6,2.73,1,1,2.73,Low Value,One-time (1)
dj5um0cc,2.73,1,1,2.73,Low Value,One-time (1)
qtlothpi,2.73,1,1,2.73,Low Value,One-time (1)
3gh09ges,2.73,1,1,2.73,Low Value,One-time (1)
0jb743v3,2.73,1,1,2.73,Low Value,One-time (1)
bhntgfoy,2.73,1,1,2.73,Low Value,One-time (1)
kc5q5bpd,2.73,1,1,2.73,Low Value,One-time (1)
shntcvl0,2.73,1,1,2.73,Low Value,One-time (1)
2nrbxzpo,2.73,1,1,2.73,Low Value,One-time (1)
21gj15qa,2.73,1,1,2.73,Low Value,One-time (1)
554a622g,2.73,1,1,2.73,Low Value,One-time (1)
73sedf53,2.73,1,1,2.73,Low Value,One-time (1)
lzzk32m1,2.73,1,1,2.73,Low Value,One-time (1)
59xokl2l,2.73,1,1,2.73,Low Value,One-time (1)
rpue0vi4,2.73,1,1,2.73,Low Value,One-time (1)
33e9mra6,2.73,1,1,2.73,Low Value,One-time (1)
jeg4sv0d,2.73,1,1,2.73,Low Value,One-time (1)
5g9tjfcv,2.73,1,1,2.73,Low Value,One-time (1)
7gyapnfj,2.73,1,1,2.73,Low Value,One-time (1)
otvc7vgp,2.73,1,1,2.73,Low Value,One-time (1)
mz7x7om8,2.73,1,1,2.73,Low Value,One-time (1)
ytytftwl,2.73,1,1,2.73,Low Value,One-time (1)
9t84azyt,2.73,1,1,2.73,Low Value,One-time (1)
30632aj8,2.73,1,1,2.73,Low Value,One-time (1)
id4rljft,2.73,1,1,2.73,Low Value,One-time (1)
wxx2g3qe,2.73,1,1,2.73,Low Value,One-time (1)
whs0rpok,2.73,1,1,2.73,Low Value,One-time (1)
jbxidyy3,2.73,1,1,2.73,Low Value,One-time (1)
x1nfwbaq,2.73,1,1,2.73,Low Value,One-time (1)
qpb85bgo,2.73,1,1,2.73,Low Value,One-time (1)
aonpdiqu,2.72,1,1,2.72,Low Value,One-time (1)
vajlwpsp,2.72,1,1,2.72,Low Value,One-time (1)
miqjjfc9,2.72,1,1,2.72,Low Value,One-time (1)
qip60gx7,2.72,1,1,2.72,Low Value,One-time (1)
bsfdfjka,2.72,1,1,2.72,Low Value,One-time (1)
b36s4y1r,2.72,1,1,2.72,Low Value,One-time (1)
wa3pgqie,2.72,1,1,2.72,Low Value,One-time (1)
wm591jq5,2.72,1,1,2.72,Low Value,One-time (1)
tnyod1ct,2.72,1,1,2.72,Low Value,One-time (1)
iiv2dg74,2.72,1,1,2.72,Low Value,One-time (1)
ws1zl7p7,2.72,1,1,2.72,Low Value,One-time (1)
6y6r3bm3,2.72,1,1,2.72,Low Value,One-time (1)
q7vmhxry,2.72,1,1,2.72,Low Value,One-time (1)
a25x4ja5,2.72,1,1,2.72,Low Value,One-time (1)
a6loqea0,2.72,1,1,2.72,Low Value,One-time (1)
i7hrvr51,2.72,1,1,2.72,Low Value,One-time (1)
xv1ouiio,2.72,1,1,2.72,Low Value,One-time (1)
emfv3rtf,2.72,1,1,2.72,Low Value,One-time (1)
o6pbkhaj,2.72,1,1,2.72,Low Value,One-time (1)
m0fibxkk,2.72,1,1,2.72,Low Value,One-time (1)
xvtzjr7c,2.72,1,1,2.72,Low Value,One-time (1)
0g6p046u,2.72,1,1,2.72,Low Value,One-time (1)
mmwhhc35,2.72,1,1,2.72,Low Value,One-time (1)
p351wjk1,2.72,1,1,2.72,Low Value,One-time (1)
6x2yxkpf,2.72,1,1,2.72,Low Value,One-time (1)
mrncx8ue,2.72,1,1,2.72,Low Value,One-time (1)
